airport_id,name,iso_country,iso_region,city,iata_code
42718,Chavenay-Villepreux Airfield,FR,FR-IDF,"Chavenay, Yvelines",
42720,Saint-Cyr-l'École Airport,FR,FR-IDF,"Saint-Cyr-l'École, Yvelines",
42721,Linfen Yaomiao Airport,CN,CN-14,Linfen (Yaodu),
42722,Reims-Prunay Airfield,FR,FR-GES,"Prunay, Marne",
42723,Troyes-Barberey Airport,FR,FR-GES,"Barberey-Saint-Sulpice, Aube",
42724,Lunéville-Croismare Airfield,FR,FR-GES,Chanteheux,
42725,Arras-Roclincourt Airfield,FR,FR-HDF,Saint-Laurent-Blangy,
42726,Lieutenant Étienne Mantoux Air Base,FR,FR-GES,Rouvres-en-Woëvre,
42727,Autun-Bellevue Airfield,FR,FR-BFC,Autun/Bellevue,
42728,Nevers-Fourchambault Airport,FR,FR-BFC,Nevers/Fourchambault,NVS
42729,Châtillon-sur-Seine Airfield,FR,FR-BFC,Châtillon-sur-Seine,
42731,Maubeuge-Élesmes Airfield,FR,FR-HDF,"Vieux-Reng, Nord",
42732,Châlons - Écury-sur-Coole Airfield,FR,FR-GES,Écury-sur-Coole,
42733,Lens-Bénifontaine Airfield,FR,FR-HDF,"Bénifontaine, Pas-de-Calais",
42734,Besançon-La Vèze Airfield,FR,FR-BFC,La Vèze,
42735,Saint-Omer Wizernes Airfield,FR,FR-HDF,"Longuenesse, Pas-de-Calais",
42736,Marcq-en-Baroeul Airfield,FR,FR-HDF,Bondues,
42737,Phalsbourg-Bourscheid Air Base,FR,FR-GES,Bourscheid,
42738,Lille Airport,FR,FR-HDF,Lesquin,LIL
42740,Vitry-en-Artois Airfield,FR,FR-HDF,"Vitry-en-Artois, Pas-de-Calais",
42741,Merville-Calonne Airport,FR,FR-HDF,"Merville, Nord",HZB
42742,Sarre-Union Airfield,FR,FR-GES,Sarre-Union,
42743,Charleville-Mézières Ardennes-Etienne Riché Airfield,FR,FR-GES,Charleville-Mézières,
42744,Vesoul-Frotey Airfield,FR,FR-BFC,"Frotey-lès-Vesoul, Haute-Saône",
42745,Juvancourt Aerodrome,FR,FR-GES,"Juvancourt, Aube",
42746,Saverne Steinbourg Airfield,FR,FR-GES,Saverne,
42747,Dieuze-Guéblange Airfield,FR,FR-GES,Gelucourt,
42749,Brest Bretagne Airport,FR,FR-BRE,Brest/Guipavas,BES
42750,Cherbourg-Maupertus Airport,FR,FR-NOR,"Gonneville-Le Theil, Manche",CER
42751,Dinard-Pleurtuit-Saint-Malo Airport,FR,FR-BRE,"Pleurtuit, Ille-et-Vilaine",DNR
42752,La Baule-Escoublac Airport,FR,FR-PDL,La Baule-Escoublac,LBY
42753,Granville Airport,FR,FR-NOR,"Bréville-sur-Mer, Manche",GFR
42754,Deauville-Normandie Airport,FR,FR-NOR,"Deauville, Calvados",DOL
42755,Lorient South Brittany (Bretagne Sud) Airport,FR,FR-BRE,Lorient/Lann/Bihoué,LRT
42756,La Roche-sur-Yon Airport,FR,FR-PDL,La Roche-sur-Yon/Les Ajoncs,EDM
42757,Landivisiau Air Base,FR,FR-BRE,Landivisiau,LDV
42758,Caen-Carpiquet Airport,FR,FR-NOR,"Carpiquet, Calvados",CFR
42759,Lanvéoc-Poulmic Air Base,FR,FR-BRE,Lanvéoc/Poulmic,
42760,Le Mans-Arnage Airport,FR,FR-PDL,"Le Mans, Sarthe",LME
42761,Rennes-Saint-Jacques Airport,FR,FR-BRE,"Saint-Jacques-de-la-Lande, Ille-et-Vilaine",RNS
42762,Lannion-Côte de Granit Airport,FR,FR-BRE,Lannion,LAI
42763,Ploërmel Loyat Airfield,FR,FR-BRE,Rennes,
42764,Quimper-Cornouaille Airport,FR,FR-BRE,Quimper/Pluguffan,UIP
42765,Nantes Atlantique Airport,FR,FR-PDL,Nantes,NTE
42766,Saint-Brieuc-Armor Airport,FR,FR-BRE,"Trémuson, Côtes-d'Armor",SBK
42767,Morlaix-Ploujean Airport,FR,FR-BRE,Morlaix/Ploujean,MXN
42768,Vannes-Meucon Airport,FR,FR-BRE,Vannes/Meucon,VNE
42769,Avranches Le Val-Saint-Père Airfield,FR,FR-NOR,"Le Val-Saint-Père, Manche",
42770,Saint-Nazaire-Montoir Airport,FR,FR-PDL,Saint-Nazaire/Montoir,SNR
42771,Besançon-Thise Airfield,FR,FR-BFC,Thise,
42772,EuroAirport Basel-Mulhouse-Freiburg,FR,FR-GES,Saint-Louis,BSL
42774,Dijon-Bourgogne Airport,FR,FR-BFC,"Ouges, Côte-d'Or",DIJ
42775,Épinal Dogneville Airfield,FR,FR-GES,Dogneville,
42777,Épinal-Mirecourt Airport,FR,FR-GES,"Juvaincourt, Vosges",EPL
42778,Haguenau Airfield,FR,FR-GES,Haguenau,
42779,Saint-Dizier – Robinson Air Base,FR,FR-GES,Saint-Dizier,
42780,Sédan Douzy Airfield,FR,FR-GES,Douzy,
42781,Vitry-le-François Vauclerc Airfield,FR,FR-GES,Vauclerc,
42782,Brive-Souillac,FR,FR-NAQ,Brive la Gaillarde,BVE
42783,Montbéliard-Courcelles Airfield,FR,FR-BFC,Courcelles-lès-Montbéliard,
42784,Nancy-Essey Airport,FR,FR-GES,"Tomblaine, Meurthe-et-Moselle",ENC
42785,Nancy-Ochey (BA 133) Air Base,FR,FR-GES,Thuilley-aux-Groseilles,
42786,Pontarlier Airfield,FR,FR-BFC,"Pontarlier, Doubs",
42790,Strasbourg Airport,FR,FR-GES,Strasbourg,SXB
42791,Langres-Rolampont Airfield,FR,FR-GES,"Rolampont, Haute-Marne",
42792,Pont-Saint-Vincent Airfield,FR,FR-GES,"Pont-Saint-Vincent, Meurthe-et-Moselle",
42793,Épernay Plivot Airfield,FR,FR-GES,"Plivot, Marne",
42794,Luxeuil-Saint-Sauveur (BA 116) Air Base,FR,FR-BFC,Saint-Sauveur,
42795,Cessey-Baigneux-les-Juffs Airfield,FR,FR-BFC,"Baigneux-les-Juffs, Côte-d'Or",
42797,Cuers-Pierrefeu Airfield,FR,FR-PAC,"Pierrefeu-du-Var, Var",
42798,Toulon-Hyères Airport,FR,FR-PAC,"Hyères, Var",TLN
42801,Rize–Artvin Airport,TR,TR-53,Rize,RZV
42802,Puimoisson Airfield,FR,FR-PAC,"Puimoisson, Alpes de Haute-Provence",
42806,Nîmes-Arles-Camargue Airport,FR,FR-OCC,Nîmes/Garons,FNI
42807,La Môle-Saint-Tropez Airport,FR,FR-PAC,"La Môle, Var",LTT
42808,Miquelon Airport,PM,PM-ML,Miquelon,MQC
42809,St Pierre Airport,PM,PM-SP,Saint-Pierre,FSP
42810,Ambérieu Air Base (BA 278),FR,FR-ARA,Ambérieu,
42817,Coëtquidan Air Base,FR,FR-BRE,Guer,
42819,Les Mureaux Airfield,FR,FR-IDF,"Les Mureaux, Yvelines",
42821,Cambrai Niergnies Airfield,FR,FR-HDF,"Niergnies, Nord",
42823,Marville Montmédy Airfield,FR,FR-GES,"Marville, Meuse",
42829,Yvetot Lucien Camu Airfield,FR,FR-NOR,Baons-le-Comte,
42831,Tympaki Air Base,GR,GR-M,Crete Island,
42832,Triodhon Airfield,GR,GR-J,Triodhon,
42833,Olimpoi Aerodrome,GR,GR-K,Chios,
42834,Andravida Air Base,GR,GR-G,Andravida,PYR
42836,Alexandroupoli Democritus Airport,GR,GR-A,Alexandroupolis,AXD
42839,Athens Eleftherios Venizelos International Airport,GR,GR-I,Spata-Artemida,ATH
42840,Alexandria (Gidas) Airfield,GR,GR-B,Lianovergi,
42841,Nea Anchialos National Airport,GR,GR-E,Nea Anchialos,VOL
42842,Mulan Airport,AU,AU-WA,Lake Gregory,LGE
42843,Elefsis Air Base,GR,GR-I,Elefsina,
42844,Epitalion Airfield,GR,GR-G,Pyrgos,
42845,Chios Island National Airport,GR,GR-K,Chios Island,JKH
42847,Ikaria Airport,GR,GR-K,Ikaria Island,JIK
42848,Ioannina King Pyrrhus National Airport,GR,GR-D,Ioannina,IOA
42849,Heraklion International Nikos Kazantzakis Airport,GR,GR-M,Heraklion,HER
42850,Kastoria National Airport Aristotle,GR,GR-C,Argos Orestiko,KSO
42851,Kithira Airport,GR,GR-I,Kithira Island,KIT
42852,Kefallinia Airport,GR,GR-F,Kefallinia Island,EFL
42853,Kastelorizo Airport,GR,GR-L,Kastelorizo Island,KZS
42854,Kalamata Airport,GR,GR-J,Kalamata,KLX
42855,Kavala Amygdaleon Lydia Airfield,GR,GR-A,Amygdaleonas,
42857,Kos Airport,GR,GR-L,Kos Island,KGS
42858,Karpathos Airport,GR,GR-L,Karpathos Island,AOK
42859,Corfu Ioannis Kapodistrias International Airport,GR,GR-F,Kerkyra (Corfu),CFU
42860,Kasos Airport,GR,GR-L,Kasos Island,KSJ
42861,Kavala Alexander the Great International Airport,GR,GR-A,Kavala,KVA
42862,Kalymnos Airport,GR,GR-L,Kalymnos Island,JKL
42863,Kozani National Airport Filippos,GR,GR-C,Kozani,KZI
42864,Leros Airport,GR,GR-L,Leros Island,LRS
42865,Limnos Airport,GR,GR-K,Limnos Island,LXS
42866,Larissa Air Base,GR,GR-E,Larissa,LRA
42869,Megara Air Base,GR,GR-I,Megara,
42870,Mykonos Island National Airport,GR,GR-L,Mykonos,JMK
42871,Milos Airport,GR,GR-L,Milos Island,MLO
42873,Mytilene International Airport,GR,GR-K,Mytilene,MJT
42874,Linga Linga Airport,PG,PG-WBK,Linga Linga,LGN
42875,Naxos Island National Airport,GR,GR-L,Naxos,JNX
42876,Bicol International Airport,PH,PH-ALB,Legazpi,DRP
42877,Paros National Airport,GR,GR-L,Paros,PAS
42878,Astypalaia Airport,GR,GR-L,Astypalaia Island,JTY
42879,Aktion National Airport,GR,GR-D,Preveza,PVK
42880,Maritsa Air Base,GR,GR-L,Rodes Island,
42881,Diagoras Airport,GR,GR-L,Rhodes,RHO
42883,Patras Araxos Agamemnon Airport,GR,GR-G,Patras,GPA
42884,Chania International Airport,GR,GR-M,Souda,CHQ
42885,Sedes Air Base,GR,GR-B,Sedes,
42886,Skiathos Island National Airport,GR,GR-E,Skiathos,JSI
42887,Samos Airport,GR,GR-K,Samos Island,SMI
42888,Syros Airport,GR,GR-L,Syros Island,JSY
42889,Sparti Airfield,GR,GR-J,Sparti,SPJ
42890,Santorini Airport,GR,GR-L,Santorini Island,JTR
42891,Sitia Airport,GR,GR-M,Crete Island,JSH
42893,Skiros Airport,GR,GR-H,Skiros Island,SKU
42894,Tanagra Air Base,GR,GR-H,Tanagra,
42895,Kasteli Airport,GR,GR-M,Crete Island,
42896,Tripolis Air Base,GR,GR-J,Trípoli,
42897,Thessaloniki Macedonia International Airport,GR,GR-B,Thessaloniki,SKG
42898,Tatoi Airport,GR,GR-I,Tatoi,
42900,Zakynthos International Airport Dionysios Solomos,GR,GR-F,Zakynthos,ZTH
42901,Hertelendy Kastély Field,HU,HU-SO,Kutas,
42905,Békéscsaba Airfield,HU,HU-BE,Békéscsaba,
42906,Bükfördö Airfield,HU,HU-VA,Bö,
42907,Biharkeresztes Airfield,HU,HU-HB,Biharkeresztes,
42908,Bácsbokod repülőtér,HU,HU-BK,Bácsbokod,
42909,Budapest Liszt Ferenc International Airport,HU,HU-BU,Budapest,BUD
42910,Budaörs Airfield,HU,HU-BU,Budaörs,
42911,Cegléd Airfield,HU,HU-PE,Cegléd,
42912,Debrecen International Airport,HU,HU-HB,Debrecen,DEB
42913,Dunakeszi Airfield,HU,HU-PE,Dunakeszi,
42914,Dunaújváros Airfield,HU,HU-FE,Dunaújváros,
42916,Esztergom Ernő Rubik Airfield,HU,HU-KE,Esztergom,
42917,Eger Apolló Airfield,HU,HU-HE,Eger,
42918,Bodmér-Felcsút Airfield,HU,HU-FE,Bodmér,
42919,Farkashegy Airfield,HU,HU-PE,Farkashegy,
42920,Fertőszentmiklós Airfield,HU,HU-GS,Fertőszentmiklós,
42921,Piuszpuszta Airfield,HU,HU-GS,Fertőrákos,
42922,Gödöllő Airfield,HU,HU-PE,Gödöllő,
42924,Gyúró Airfield,HU,HU-FE,Gyúró,
42926,Gyöngyös Pipishegy Airfield,HU,HU-HE,Gyöngyös,
42927,Hármashatárhegy Glider Field,HU,HU-BU,Budapest,
42928,Hajdúszoboszló Airfield,HU,HU-HB,Hajdúszoboszló,
42929,Jakabszállás Airfield,HU,HU-BK,Jakabszállás,
42931,Kecskéd Airfield,HU,HU-KE,Kecskéd,
42932,Kecskemét Air Base,HU,HU-BK,Kecskemét,
42933,Kiskunfélegyháza Airfield,HU,HU-BK,Kiskunfélegyháza,
42934,Kiskőrös-Akasztó Airfield,HU,HU-BK,Akasztó,
42935,Kiskunlacháza Airfield,HU,HU-PE,Kiskunlacháza,
42936,Kadarkút Airfield,HU,HU-SO,Kadarkút,
42937,Kaposvar Kaposújlak Airfield,HU,HU-SO,Kaposújlak,
42938,Lipót Szigetköz Airfield,HU,HU-GS,Lipót,
42940,Maklár Airfield,HU,HU-HE,Eger,
42941,Nagykanizsa Airfield,HU,HU-ZA,Nagykanizsa,
42942,Nagyszénás,HU,HU-BE,Nagyszénás,
42943,Nyíregyháza Airfield,HU,HU-SZ,Nyíregyháza,
42944,Őcsény Airfield,HU,HU-TO,Őcsény,
42946,Pápa Air Base,HU,HU-VE,Pápa,
42947,Pécs-Pogány Airport,HU,HU-BA,Pogány,PEV
42948,Győr-Pér International Airport,HU,HU-GS,Pér,
42949,Szentkirályszabadja Airfield,HU,HU-VE,Szentkirályszabadja,
42950,Szabadszállás-Balázspuszta Airfield,HU,HU-BK,Szabadszállás,
42951,Sitke Airfield,HU,HU-VA,Sitke,
42952,Siófok-Kiliti Airfield,HU,HU-SO,Siófok-Kiliti,
42953,Hévíz–Balaton Airport,HU,HU-ZA,Sármellék,SOB
42954,Szolnok Air Base,HU,HU-JN,Szolnok,
42955,Szolnok-Szandai Airfield,HU,HU-JN,Szolnok,
42956,Surjány Airfield,HU,HU-JN,Törökszentmiklós,
42957,Szombathely Airfield,HU,HU-VA,Szombathely,
42958,Szentes Aerodrome,HU,HU-CS,Szentes,
42959,Taszár Air Base,HU,HU-SO,Taszár,
42961,Tököl Airport,HU,HU-PE,Tököl,
42962,Tápiószentmárton Airfield,HU,HU-PE,Tápiószentmárton,
42963,Szeged Airfield,HU,HU-CS,Szeged,
42964,Úrhida,HU,HU-FE,Úrhida,
42965,Veresegyház Airfield,HU,HU-PE,Veresegyház,
42966,Zalaegerszeg Andráshida Airfield,HU,HU-ZA,Zalaegerszeg,
42967,Zalakaros Airfield,HU,HU-ZA,Zalakaros,
42969,"Aviosuperficie ""Alvaro Leonardi""",IT,IT-55,Terni,
42970,Foligno Airfield,IT,IT-55,Foligno (PG),
42971,Aviosuperficie Sant'Illuminato,IT,IT-55,Città di Castello (PG),
42972,L'Aquila–Preturo Airport,IT,IT-65,L'Aquila,QAQ
42973,Aquino Airfield,IT,IT-62,Aquino,
42974,Furbara Air Base,IT,IT-62,Fubara,
42975,Valdera Airfield,IT,IT-52,Capannoli (PI),
42976,Capua Airport,IT,IT-72,Capua,
42977,Amendola Air Base,IT,IT-75,San Giovanni Rotondo (FG),
42978,Crotone Sant'Anna Pythagoras Airport,IT,IT-78,Isola di Capo Rizzuto (KR),CRV
42979,Bari Karol Wojtyła International Airport,IT,IT-75,Bari,BRI
42980,Foggia Gino Lisa Airport,IT,IT-75,Foggia (FG),FOG
42981,Taranto-Grottaglie Marcello Arlotta Airport,IT,IT-75,Grottaglie,TAR
42984,Lecce Galatina Air Base / Galatina Fortunato Cesari Airport,IT,IT-75,Galatina (LE),LCC
42985,Abruzzo Airport,IT,IT-65,Pescara,PSR
42986,Brindisi Airport,IT,IT-75,Brindisi,BDS
42987,Gioia del Colle Antonio Ramirez Air Base,IT,IT-75,Gioia del Colle (BA),
42989,Lamezia Terme Sant'Eufemia International Airport,IT,IT-78,Lamezia Terme (CZ),SUF
42990,Comiso Airport,IT,IT-82,Comiso,CIY
42991,Catania-Fontanarossa Airport,IT,IT-82,Catania,CTA
42992,Lampedusa Airport,IT,IT-82,Lampedusa,LMP
42993,Pantelleria Airport,IT,IT-82,Pantelleria (TP),PNL
42994,Falcone–Borsellino Airport,IT,IT-82,Palermo,PMO
42995,Aviosuperficie Airone,IT,IT-82,Gela,
42996,Palermo-Boccadifalco Airport,IT,IT-82,Palermo,
42997,Reggio Calabria Airport,IT,IT-78,Reggio Calabria,REG
42998,Vincenzo Florio Airport Trapani-Birgi,IT,IT-82,Trapani (TP),TPS
42999,Sigonella Navy Air Base,IT,IT-82,Sigonella (CT),NSY
43000,Asiago Romeo Sartori Airfield,IT,IT-34,Asiago (VI),
43001,Belluno Arturo dell'Oro Airport,IT,IT-34,Belluno (BL),BLX
43002,Cà Negra Private Airstrip,IT,IT-34,Cà Negra,
43003,Reggio Emilia Airport,IT,IT-45,Reggio Emilia (RE),
43004,Fano Airfield,IT,IT-57,Fano (PU),
43005,Lugo Francesco Baracca Airfield,IT,IT-45,Lugo,
43006,Thiene Arturo Ferrarin Airfield,IT,IT-34,Thiene (VI),
43009,Legnago Airfield,IT,IT-34,Vangadizza (VR),
43011,Pavullo Airfield,IT,IT-45,Pavullo (MO),
43012,Ravenna Airport,IT,IT-45,Ravenna (RA),RAN
43014,Trento-Mattarello Airport,IT,IT-32,Trento (TN),
43015,Carpi-Budrione Airfield,IT,IT-45,Carpi (MO),
43016,Prati Vecchi d'Aguscello Airfield,IT,IT-45,Ferrara (FE),
43017,Luciano Narder Airfield,IT,IT-34,Campo di Pietra (TV),
43018,Alghero-Fertilia Airport,IT,IT-88,Alghero,AHO
43019,Decimomannu Air Base,IT,IT-88,Decimomannu,DCI
43020,Cagliari Elmas Airport,IT,IT-88,Cagliari,CAG
43021,Olbia Costa Smeralda Airport,IT,IT-88,Olbia (SS),OLB
43022,Oristano-Fenosu Airport,IT,IT-88,Oristano,FNU
43023,Tortolì Airport,IT,IT-88,Arbatax,TTB
43024,San Genesio Airfield,IT,IT-32,San Genesio,
43027,Torraccia Airfield,SM,SM-04,Torraccia,
43028,Alessandria Airfield,IT,IT-21,Alessandria (AL),
43029,Alzate Brianza Airfield,IT,IT-25,Verzago (CO),
43030,Calcinate del Pesce Airfield,IT,IT-25,Varese (VA),
43031,Biella-Cerrione Airfield,IT,IT-21,Cerrione (BI),
43032,Vergiate Airfield,IT,IT-25,Vergiate (VA),
43033,Voghera-Rivanazzano Airfield,IT,IT-25,Voghera (PV),
43034,Vercelli Airfield,IT,IT-21,Vercelli (VC),
43035,Casale Monferrato Airfield,IT,IT-21,Casale Monferrato (AL),
43036,Varese-Venegono Airport,IT,IT-25,Venegono Superiore (VA),
43037,Caiolo Sondrio Airfield,IT,IT-25,Caiolo (SO),
43038,Massa Cinquale Municipal Airfield,IT,IT-52,Massa (MS),
43039,Cremona-Migliaro Airfield,IT,IT-25,Cremona (CR),
43042,Valbrembo Airfield,IT,IT-25,Carvico (BG),
43044,Torino-Aeritalia Airport,IT,IT-21,Torino (TO),
43045,Milano-Bresso Airfield,IT,IT-25,Bresso (MI),
43046,Milan Malpensa International Airport,IT,IT-25,Ferno (VA),MXP
43047,Milan Bergamo Airport / Antonio Locatelli Air Base,IT,IT-25,Orio al Serio (BG),BGY
43048,Turin Airport,IT,IT-21,Caselle Torinese (TO),TRN
43049,Riviera Villanova d'Albenga International Airport,IT,IT-42,Villanova d'Albenga (SV),ALL
43051,Genoa Cristoforo Colombo Airport,IT,IT-42,Genova (GE),GOA
43052,Milano Linate Airport,IT,IT-25,Segrate (MI),LIN
43053,Cameri Air Base [MIL],IT,IT-21,Cameri (NO),
43054,Parma Airport,IT,IT-45,Parma (PR),PMF
43055,Novi Ligure Eugenio Mossi Airfield,IT,IT-21,Novi Ligure (AL),
43056,Piacenza San Damiano Air Base,IT,IT-45,San Damiano (PC),
43057,Aosta Corrado Gex Airport,IT,IT-23,Saint-Christophe (AO),AOT
43058,Cuneo International Airport,IT,IT-21,Levaldigi (CN),CUF
43059,Fermano Airfield,IT,IT-57,Fermo (FM),
43060,Lecce-San Cataldo Lepore Airfield,IT,IT-75,Lecce (LE),
43061,Aviano Air Base,IT,IT-36,Aviano (PN),AVB
43062,Bolzano Airport,IT,IT-32,Bolzano (BZ),BZO
43063,Cervia Air Base,IT,IT-45,Cervia (RA),
43064,Udine-Campoformido Air Base,IT,IT-36,Campoformido (UD),UDN
43065,Bologna Guglielmo Marconi Airport,IT,IT-45,Bologna,BLQ
43066,Ferrara-San Luca Airfield,IT,IT-45,Ferrara (FE),
43067,Gorizia Duca d'Aosta Airfield,IT,IT-36,Gorizia (GO),
43068,Treviso Antonio Canova Airport,IT,IT-34,Treviso (TV),TSF
43069,Udine-Rivolto Air Base,IT,IT-36,Codroipo (UD),
43070,Forlì Luigi Ridolfi Airport,IT,IT-45,Forlì (FC),FRL
43071,Ghedi Air Base,IT,IT-25,Ghedi (BS),
43072,Modena-Marzaglia Airfield,IT,IT-45,Marzaglia (MO),
43073,Verona-Boscomantico Airfield,IT,IT-34,Verona,
43074,Brescia Gabriele d'Annunzio Airport,IT,IT-25,Montichiari (BS),VBS
43075,Trieste–Friuli Venezia Giulia Airport,IT,IT-36,Ronchi dei Legionari (GO),TRS
43076,Federico Fellini International Airport,IT,IT-45,Rimini (RN),RMI
43077,Istrana Air Base,IT,IT-34,Istrana (TV),
43079,Padova Gino Allegri Airfield,IT,IT-34,Padova (PD),
43080,Venice-Lido Giovanni Nicelli Airfield,IT,IT-34,Venezia (VE),
43081,Verona Villafranca Valerio Catullo Airport,IT,IT-34,Caselle (VR),VRN
43082,Marche Airport,IT,IT-57,Falconara Marittima (AN),AOI
43083,Venice Marco Polo Airport,IT,IT-34,Venezia (VE),VCE
43084,Arezzo Molin Blanco Airport,IT,IT-52,Arezzo (AR),
43085,Cecina Airfield,IT,IT-52,Cecina (LI),
43086,Lucca-Tassignano Airport,IT,IT-52,Capannori (LU),LCV
43087,Rieti Airfield,IT,IT-62,Rieti,
43088,Siena-Ampugnano Airport,IT,IT-52,Ampugnano (SI),SAY
43089,Sarzana-Luni Air Base,IT,IT-42,Sarzana (SP),
43090,Ciampino–G. B. Pastine International Airport,IT,IT-62,Rome,CIA
43093,Pratica Di Mare Air Base,IT,IT-62,Pomezia,
43094,Rome–Fiumicino Leonardo da Vinci International Airport,IT,IT-62,Rome,FCO
43095,Guidonia Air Base,IT,IT-62,Guidonia,
43096,Frosinone Air Base,IT,IT-62,Frosinone,
43097,Salerno Costa d'Amalfi Airport,IT,IT-72,Salerno,QSR
43098,Marina di Campo Airport,IT,IT-52,Campo nell'Elba (LI),EBA
43099,Latina Air Base,IT,IT-62,Latina,
43100,Grazzanise Air Base,IT,IT-72,Caserta,
43101,Naples International Airport,IT,IT-72,Napoli,NAP
43102,Pisa International Airport,IT,IT-52,Pisa (PI),PSA
43103,"Florence Airport, Peretola",IT,IT-52,Firenze (FI),FLR
43104,Grosseto Corrado Baccarini Air Base / Grosseto Airport,IT,IT-52,Grosseto (GR),GRS
43105,Rome Urbe Airport,IT,IT-62,Rome,
43106,Viterbo Airport,IT,IT-62,Viterbo,
43107,Perugia San Francesco d'Assisi – Umbria International Airport,IT,IT-55,Perugia (PG),PEG
43108,Dobbiaco-Toblach Airstrip,IT,IT-32,Toblach (Dobbiaco) (BZ),
43109,Moncucco Airfield,IT,IT-21,Cascina Moncucco (TO),
43110,Ajdovščina Airfield,SI,SI-001,Ajdovščina,
43111,Lesce Airfield,SI,SI-102,Lesce,
43112,Bovec Airfield,SI,SI-006,Bovec,
43113,Cerklje ob Krki Air Base,SI,SI-009,Cerklje ob Krki,
43114,Celje Airfield,SI,SI-011,Celje,
43115,Divača Airfield,SI,SI-019,Divača,
43116,Ljubljana Jože Pučnik Airport,SI,SI-012,Zgornji Brnik,LJU
43117,Maribor Edvard Rusjan Airport,SI,SI-160,Orehova Vas,MBX
43118,Murska Sobota Airfield,SI,SI-080,Murska Sobota,
43119,Novo Mesto Airfield,SI,SI-085,Novo Mesto,
43120,Postojna Airfield,SI,SI-094,Postojna,
43121,Ptuj Airfield,SI,SI-028,Moškanjci,
43122,Portorož Airport,SI,SI-090,Sečovlje,POW
43123,Slovenj Gradec Airfield,SI,SI-112,Šmartno pri Slovenj Gradcu,
43124,Slovenske Konjice Airfield,SI,SI-114,Loče,
43125,Šoštanj Airfield,SI,SI-126,Topolšica,
43126,Iranamadu Airport,LK,LK-4,Kilinochchi,
43127,Palaviya Airport,LK,LK-6,Puttalam,
43128,Thalladi Airfield,LK,LK-4,Thiruketheeswaram,
43129,Sri Lanka Air Force Station Mullaitivu,LK,LK-4,Keppapulavu,
43132,Břeclav Airfield,CZ,CZ-JM,Břeclav,
43135,Benešov Airfield,CZ,CZ-ST,Benešov,
43137,Bohuňovice Airfield,CZ,CZ-OL,Bohuňovice,
43138,Broumov Airfield,CZ,CZ-KR,Broumov,
43139,Bubovice Airfield,CZ,CZ-ST,Bubovice,
43140,Lekana Airport,CG,CG-14,Lekana,LKC
43141,Cheb Airfield,CZ,CZ-KA,Cheb,
43142,Česká Lípa Airfield,CZ,CZ-LI,Česká Lípa,
43143,Chomutov Airfield,CZ,CZ-US,Otvice,
43145,Medlánky Airfield,CZ,CZ-JM,Medlánky,
43147,Chrudim Airfield,CZ,CZ-PA,Chrudim,
43148,České Budějovice South Bohemian Airport,CZ,CZ-JC,České Budějovice,JCL
43149,Chotěboř Airfield,CZ,CZ-VY,Chotěboř,
43150,Čáslav Air Base,CZ,CZ-ST,Chotusice,
43151,Dvůr Králové nad Labem Airfield,CZ,CZ-KR,Dvůr Králové nad Labem,
43152,Erpužice Airfield,CZ,CZ-PL,Erpužice,
43154,Frýdlant Airfield,CZ,CZ-MO,Frýdlant,
43156,Havlíčkův Brod Airfield,CZ,CZ-VY,Havlíčkův Brod,
43157,Hořice Airfield,CZ,CZ-KR,Holovousy,
43158,Hodkovice nad Mohelkou Airfield,CZ,CZ-LI,Hodkovice nad Mohelkou,
43159,Hradec Králové Airport,CZ,CZ-KR,Hradec Králové,
43160,Hranice Airfield,CZ,CZ-OL,Hranice,
43162,Hradčany Airfield,CZ,CZ-LI,Kuřívody,
43163,Hosín Airfield,CZ,CZ-JC,Hluboká nad Vltavou,
43164,Hořovice Airfield,CZ,CZ-ST,Hořovice,
43165,Jaroměř Airfield,CZ,CZ-KR,Jaroměř,
43166,Jičín Airfield,CZ,CZ-KR,Jičín,
43168,Jindřichův Hradec Airfield,CZ,CZ-JC,Jindřichův Hradec,
43169,Jihlava Airfield,CZ,CZ-VY,Jihlava,
43170,Křižanov Airfield,CZ,CZ-VY,Křižanov,
43171,Kbely Air Base,CZ,CZ-PR,Prague,
43172,Kříženec Planá Airfield,CZ,CZ-PL,Planá,
43174,Kladno Airfield,CZ,CZ-ST,Kladno,
43175,Kroměříž Airfield,CZ,CZ-ZL,Kroměříž,
43176,Kolín Airfield,CZ,CZ-ST,Kolín,
43177,Krnov Airfield,CZ,CZ-MO,Krnov,
43178,Klatovy Josef Hubáč Airfield,CZ,CZ-PL,Klatovy,
43179,Kunovice Airport,CZ,CZ-ZL,Uherské Hradiště,UHE
43180,Karlovy Vary Airport,CZ,CZ-KA,Karlovy Vary,KLV
43181,Kyjov Airfield,CZ,CZ-JM,Svatobořice,
43183,Liberec Airfield,CZ,CZ-LI,Liberec,
43185,Plzeň-Líně Airport,CZ,CZ-PL,Plzen,
43186,Letňany Airfield,CZ,CZ-PR,Letňany,
43187,Mladá Boleslav Airfield,CZ,CZ-ST,Mladá Boleslav,
43188,Mnichovo Hradiště Airport,CZ,CZ-ST,Mnichovo Hradiště,HRA
43189,Mikulovice Airfield,CZ,CZ-OL,Mikulovice,
43190,Moravská Třebová Airfield,CZ,CZ-PA,Moravská Třebová,
43191,Most Airfield,CZ,CZ-US,Most,
